latitude,longitude,area_in_meters,confidence,full_plus_code,Country,Province,State,County,Municipality,City,Suburb,Type,AddressType,Amenity,OSM_Type,OSM_ID,Building_material,Roof_materials,Surface,geometry,height_net,height_gross,vol_2025,vol_2030,pop_2025,pop_2030
-28.48343157,21.27934207,533.4285,0.9521,5G33G78H+JPGQ,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,Upington,ǁKhara Hais Ward 5,school,amenity,,way,557693263.0,,,,POINT (21.27934207 -28.48343157),2.7896218299865723,1.1018476486206055,11203.0,11203.0,3.752826690673828,3.620364189147949
-26.21172141,28.0007772,681.0612,0.957,5G5CQ2Q2+8865,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Homestead Park,unclassified,road,,way,23462271.0,,,asphalt,POINT (28.0007772 -26.21172141),8.151841163635254,2.821580410003662,28222.0,28222.0,2.0095083713531494,2.1667230129241943
-26.58245013,28.31028883,3035.718,0.9533,5G5CC896+247R,South Africa,,Gauteng,Sedibeng District Municipality,,Lesedi Local Municipality,Lesedi Ward 6,unclassified,road,,way,762192400.0,,,,POINT (28.31028883 -26.58245013),2.5,1.1125025749206543,11120.0,11120.0,8.112668991088867,7.397284507751465
-26.01937451,27.89629996,680.055,0.9504,5G59XVJW+7G34,South Africa,,Gauteng,West Rand District Municipality,,Mogale City Local Municipality,Mogale City Ward 33,unclassified,road,,way,30055313.0,,,unpaved,POINT (27.89629996 -26.01937451),2.5,0.8845599889755249,8843.0,8843.0,15.895153999328613,15.660238265991211
-26.02651682,28.03147123,1248.9472,0.9515,5G5CX2FJ+9HX6,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Paulshof,service,road,,way,48064706.0,,,,POINT (28.03147123 -26.02651682),10.787986755371094,5.31227445602417,53185.0,53185.0,26.975902557373047,29.08637237548828
-26.13270386,28.15914097,700.2157,0.9501,5G5CV585+WM6W,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Edenvale,tertiary,road,,way,496129461.0,,,asphalt,POINT (28.15914097 -26.13270386),8.169663429260254,4.040535926818848,40415.0,40415.0,9.041056632995605,9.701979637145996
-28.89011434,22.11189782,774.637,0.95,5G344456+XQ2G,South Africa,,Northern Cape,Pixley ka Seme District Municipality,,Siyancuma Local Municipality,Siyancuma Ward 1,trunk,road,,way,22960402.0,,,paved,POINT (22.11189782 -28.89011434),2.5,0.5350624918937683,5343.0,5343.0,2.525606632232666,2.52247953414917
-26.42927065,26.8178963,2385.6734,0.9521,5G58HRC9+75R4,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Ventersdorp Local Municipality,Ventersdorp Ward 6,administrative,suburb,,relation,3668424.0,,,,POINT (26.8178963 -26.42927065),2.5,1.4034374952316284,14838.0,14838.0,10.395672798156738,9.710127830505371
-26.75255737,26.42098011,313.5309,0.9577,5G586CWC+X9HM,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Matlosana Local Municipality,Matlosana Ward 1,residential,road,,way,781770308.0,,,,POINT (26.42098011 -26.75255737),2.5,0.13643500208854675,1380.0,1380.0,3.5651185512542725,2.7614221572875977
-26.33591256,27.92416206,672.4816,0.9629,5G59MW7F+JMMC,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 122,secondary,road,,way,52917857.0,,,asphalt,POINT (27.92416206 -26.33591256),2.5,0.3337100148200989,3678.0,3678.0,2.948060989379883,2.6707475185394287
-28.74512105,24.73083093,1853.2294,0.9579,5G367P3J+X844,South Africa,,Northern Cape,Frances Baard District Municipality,,Kimberley,Lindene,residential,road,,way,1088064319.0,,,asphalt,POINT (24.73083093 -28.74512105),6.391366958618164,0.8450345993041992,12649.0,12649.0,12.930466651916504,14.234703063964844
-25.75101052,28.36165045,1803.2743,0.9688,5G6C69X6+HMRH,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 86,unclassified,road,,way,412943138.0,,,asphalt,POINT (28.36165045 -25.75101052),7.950122833251953,1.7593305110931396,17617.0,17617.0,1.7506670951843262,1.6064225435256958
-26.10283674,28.07154033,1250.0367,0.9639,5G5CV3WC+VJ7F,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Strathavon,car,shop,,way,677588514.0,,,,POINT (28.07154033 -26.10283674),9.9483003616333,2.415656328201294,24135.0,24135.0,23.563568115234375,25.407073974609375
-26.47991605,28.41393445,2067.7925,0.9678,5G5CGCC7+2HM9,South Africa,,Gauteng,Sedibeng District Municipality,,Lesedi Local Municipality,Lesedi Ward 10,administrative,suburb,,relation,3631661.0,,,,POINT (28.41393445 -26.47991605),0.0,0.0,0.0,0.0,0.0,0.0
-26.20085484,28.26731893,1388.7009,0.9626,5G5CQ7X8+MW4R,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Boksburg-Noord,secondary,road,,way,12093136.0,,,asphalt,POINT (28.26731893 -26.20085484),10.097302436828613,3.970733880996704,39692.0,39692.0,1.239254117012024,1.3327502012252808
-26.9582665,26.73389853,755.6828,0.9566,5G582PRM+MHR9,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Klerksdorp,Matlosana Ward 21,tertiary,road,,way,219825839.0,,,asphalt,POINT (26.73389853 -26.9582665),2.5,1.0536599159240723,11803.0,11803.0,8.265331268310547,8.463103294372559
-26.35164214,28.20434368,281.7909,0.95,5G5CJ6X3+8PW9,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 95,residential,road,,way,37828419.0,,,asphalt,POINT (28.20434368 -26.35164214),6.045280933380127,3.098484516143799,30976.0,30976.0,238.39772033691406,255.82516479492188
-25.80830204,28.19208896,2370.6463,0.9758,5G6C55RR+MRGX,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 66,residential,road,,way,4565532.0,,,,POINT (28.19208896 -25.80830204),8.419034004211426,4.700607776641846,47037.0,47037.0,0.0,0.0
-26.09021485,28.08104708,2140.9379,0.9617,5G5CW35J+WC7G,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Wendywood,unclassified,road,,way,69691430.0,,,asphalt,POINT (28.08104708 -26.09021485),11.056153297424316,3.6328859329223633,36286.0,36286.0,0.0,0.0
-27.19353463,25.96923373,2147.9376,0.9511,5G47RX49+HMQM,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Maquassi Hills Local Municipality,Maquassi Hills Ward 5,residential,road,,way,776824494.0,,,,POINT (25.96923373 -27.19353463),4.336325168609619,0.5007457733154297,5004.0,5004.0,1.5637249946594238,1.3752764463424683
-29.29048732,26.71288249,378.2938,0.9564,5G28PP57+R52C,South Africa,,Free State,Mangaung Metropolitan Municipality,,Botshabelo,Botshabelo-M,school,amenity,,node,4791329200.0,,,,POINT (26.71288249 -29.29048732),3.90067458152771,0.6662976145744324,7189.0,7189.0,19.669994354248047,20.633699417114258
-29.14165505,26.30617865,2119.9451,0.9645,5G28V854+8FMP,South Africa,,Free State,Mangaung Metropolitan Municipality,,Bloemfontein,Mangaung Ward 45,tertiary,road,,way,112724916.0,,,paved,POINT (26.30617865 -29.14165505),2.5,0.8310974836349487,8685.0,8685.0,9.42110824584961,8.877710342407227
-26.00719246,27.93763789,2489.2334,0.9652,5G59XWVQ+43C7,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Johannesburg Ward 100,residential,road,,way,60653293.0,,,,POINT (27.93763789 -26.00719246),4.274121284484863,2.461710214614868,36967.0,36967.0,10.016881942749023,9.945727348327637
-30.97545786,22.12853443,388.5895,0.9533,4GX424FH+RC7J,South Africa,,Northern Cape,Pixley ka Seme District Municipality,,Kareeberg Local Municipality,Die Bult,reservoir_covered,man_made,,way,279801991.0,,,,POINT (22.12853443 -30.97545786),2.506643533706665,0.06391189247369766,948.0,948.0,0.0,0.0
-28.24192712,28.15040445,368.3042,0.9538,5G3CQ552+65CX,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Dihlabeng Local Municipality,Dihlabeng Ward 18,residential,road,,way,786512184.0,,,,POINT (28.15040445 -28.24192712),2.5,0.2091899961233139,2110.0,2110.0,2.997319221496582,2.358003854751587
-26.2318425,28.36587485,1641.6379,0.9526,5G5CQ998+7899,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Anzac,tertiary,road,,way,118722176.0,,,asphalt,POINT (28.36587485 -26.2318425),6.232555389404297,2.290102481842041,23783.0,23783.0,30.31666374206543,32.53288269042969
-32.84814168,27.98336829,2593.1913,0.9534,4GV95X2M+P8X9,South Africa,,Eastern Cape,Amathole District Municipality,,Great Kei Local Municipality,Great Kei Ward 1,residential,road,,way,798291388.0,,,unpaved,POINT (27.98336829 -32.84814168),0.0,0.0,2428.0,2428.0,1.289924144744873,1.1016522645950317
-25.80281325,28.16277843,1268.0358,0.9554,5G6C55W7+V4CH,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Glen Lauriston,secondary,road,,way,56160620.0,,,asphalt,POINT (28.16277843 -25.80281325),3.937727212905884,1.9161887168884277,19157.0,19157.0,0.0,0.0
-27.98295762,26.78519551,682.5469,0.9507,5G482Q8P+R38M,South Africa,,Free State,Lejweleputswa District Municipality,,Matjhabeng Local Municipality,Matjhabeng Ward 31,primary,road,,way,384025259.0,,,asphalt,POINT (26.78519551 -27.98295762),3.292942762374878,0.6963453888893127,9049.0,9049.0,19.062835693359375,17.38945960998535
-26.04092832,27.95013542,7956.4639,0.9625,5G59XX52+J3CV,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Johannesburg Ward 100,unclassified,road,,way,766215350.0,,,paved,POINT (27.95013542 -26.04092832),5.841442108154297,2.1579222679138184,21590.0,21590.0,33.25242233276367,36.11088562011719
-26.44947038,25.99874275,828.1321,0.9518,5G57HX2X+6F95,South Africa,,North West,Ngaka Modiri Molema District Municipality,,Tswaing Local Municipality,Tswaing Ward 10,administrative,suburb,,relation,3668166.0,,,,POINT (25.99874275 -26.44947038),2.5,0.22411249577999115,3345.0,3345.0,7.292870998382568,6.696740627288818
-25.8799071,28.3714526,1079.254,0.9547,5G6C49CC+2HPM,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Grootfontein Country Estates,secondary,road,,way,293861785.0,,,asphalt,POINT (28.3714526 -25.8799071),2.5,0.8969700336456299,9238.0,9238.0,6.0813093185424805,5.540867805480957
-25.88707687,28.16308899,843.7062,0.9536,5G6C4577+568X,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 78,service,road,,way,4940559.0,,,asphalt,POINT (28.16308899 -25.88707687),9.549125671386719,4.434518337249756,44384.0,44384.0,0.0,0.0
-32.93560008,27.99556075,2118.6344,0.952,4GV93X7W+Q63X,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,Gonubie West,alcohol,shop,,node,7427812620.0,,,,POINT (27.99556075 -32.93560008),7.153900146484375,1.274953842163086,12741.0,12741.0,1.8885304927825928,2.0018343925476074
-27.97892154,26.74039259,1383.2477,0.9617,5G482PCR+C5J4,South Africa,,Free State,Lejweleputswa District Municipality,,Welkom,Doorn,service,road,,way,125629697.0,,,asphalt,POINT (26.74039259 -27.97892154),9.305502891540527,3.2499747276306152,32541.0,32541.0,3.9162437915802,3.844115972518921
-26.36748486,27.4653515,1225.3022,0.9607,5G59JFM8+245J,South Africa,,Gauteng,West Rand District Municipality,,Merafong City Local Municipality,Merafong City Ward 13,pitch,leisure,,way,1107701254.0,,,,POINT (27.4653515 -26.36748486),2.5,0.6091874837875366,6095.0,6095.0,49.27497482299805,51.132572174072266
-32.76213476,28.0451199,406.2142,0.9549,4GVC62QW+42XQ,South Africa,,Eastern Cape,Amathole District Municipality,,Great Kei Local Municipality,Tainton,tertiary,road,,way,172876715.0,,,unpaved,POINT (28.0451199 -32.76213476),2.5,0.4966149926185608,4995.0,4995.0,2.6536946296691895,2.2663726806640625
-26.78146033,27.04786298,658.943,0.9615,5G59629X+C49G,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Potchefstroom,Tlokwe Ward 2,residential,road,,way,740680492.0,,,,POINT (27.04786298 -26.78146033),2.5,0.26607999205589294,3988.0,3988.0,2.1376590728759766,2.051764488220215
-32.33825285,28.04357106,480.6136,0.95,4GVCM26V+MCWV,South Africa,,Eastern Cape,Amathole District Municipality,,Mnquma Local Municipality,Mnquma Ward 8,residential,road,,way,712358077.0,,,unpaved,POINT (28.04357106 -32.33825285),2.6978540420532227,0.8730929493904114,8730.0,8730.0,12.426790237426758,11.597488403320312
-31.78306224,23.97148786,401.412,0.957,4GW56X8C+QHHG,South Africa,,Western Cape,Central Karoo District Municipality,,Beaufort West Local Municipality,Beaufort West Ward 1,tertiary,road,,way,99574764.0,,,unpaved,POINT (23.97148786 -31.78306224),2.5,0.1411300003528595,1413.0,1413.0,2.340689182281494,2.4340245723724365
-26.66978979,28.36932778,868.8701,0.959,5G5C89J9+3PPF,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Midvaal Ward 1,residential,road,,way,761978152.0,,,,POINT (28.36932778 -26.66978979),2.5,0.4244374930858612,4805.0,4805.0,4.063960075378418,3.909435987472534
-25.95231598,28.09034949,422.6409,0.9512,5G6C23XR+34H6,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 112,residential,road,,way,762928947.0,,,,POINT (28.09034949 -25.95231598),2.501879930496216,0.7089326977729797,7080.0,7080.0,5.057483673095703,5.192671298980713
-26.2161364,28.5418,1922.036,0.9565,5G5CQGMR+GPVG,South Africa,,Mpumalanga,Nkangala,,Victor Khanye Local Municipality,Sundra,residential,road,,way,198738496.0,,,unpaved,POINT (28.5418 -26.2161364),2.5,1.0348299741744995,10348.0,10348.0,14.86060619354248,15.561605453491211
-31.5334801,26.25600998,514.8805,0.9567,4GW8F784+JC2M,South Africa,,Eastern Cape,Chris Hani District Municipality,,Inkwanca Local Municipality,Inkwanca Ward 2,tertiary,road,,way,172002470.0,,,unpaved,POINT (26.25600998 -31.5334801),2.5,0.3881874978542328,3978.0,3978.0,4.17108154296875,3.8566901683807373
-26.45345202,26.98765954,1419.6528,0.9506,5G58GXWQ+J37R,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Ventersdorp Local Municipality,Ventersdorp Ward 6,unclassified,road,,way,781853637.0,,,unpaved,POINT (26.98765954 -26.45345202),2.5,0.6407575011253357,9620.0,9620.0,6.739881992340088,6.295419216156006
-26.11737562,27.85412554,397.7544,0.9534,5G59VVM3+2MRR,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Wilropark,house,building,,way,642274215.0,,,,POINT (27.85412554 -26.11737562),9.352967262268066,4.268853187561035,42687.0,42687.0,42.73612594604492,46.07960510253906
-26.24301432,28.05231816,3400.8262,0.9544,5G5CQ342+QWWC,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Kenilworth,supermarket,shop,,way,617275905.0,,,,POINT (28.05231816 -26.24301432),9.918696403503418,3.687126636505127,36868.0,36868.0,27.571012496948242,29.728042602539062
-30.66968988,28.66108652,405.0902,0.9528,4GXC8MJ6+4CGH,South Africa,,Eastern Cape,Alfred Nzo District Municipality,,Umzimvubu Local Municipality,Umzimvubu Ward 24,residential,road,,way,1017834592.0,,,,POINT (28.66108652 -30.66968988),2.5,0.34319251775741577,3423.0,3423.0,4.725705623626709,4.574696063995361
-25.74901735,28.1874396,943.2428,0.9546,5G6C752P+9XW6,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 58,tertiary,road,,way,4247461.0,,,asphalt,POINT (28.1874396 -25.74901735),23.28817367553711,10.846816062927246,108453.0,108453.0,278.56988525390625,275.16253662109375
-26.26103874,28.42136621,1378.0502,0.9505,5G5CPCQC+HGQG,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 75,unclassified,road,,way,239221336.0,,,asphalt,POINT (28.42136621 -26.26103874),8.74716567993164,3.947272300720215,39485.0,39485.0,0.12181427329778671,0.13069461286067963
-29.18283574,25.19005069,731.5164,0.953,5G27R58R+V27G,South Africa,,Free State,Xhariep District Municipality,,Letsemeng Local Municipality,Letsemeng Ward 3,administrative,suburb,,relation,3595131.0,,,,POINT (25.19005069 -29.18283574),2.5,0.12033000588417053,1220.0,1220.0,0.8648843169212341,0.7995278239250183
-26.42261757,28.47007711,1273.6891,0.9624,5G5CHFGC+X247,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Noycedale,residential,road,,way,125592100.0,,,,POINT (28.47007711 -26.42261757),8.145930290222168,3.325071096420288,33301.0,33301.0,23.410991668701172,25.62580108642578
-26.49568709,27.49675638,751.173,0.9505,5G59GF3W+PPCC,South Africa,,Gauteng,West Rand District Municipality,,Merafong City Local Municipality,Merafong City Ward 26,unclassified,road,,way,123337073.0,,,,POINT (27.49675638 -26.49568709),9.386383056640625,3.3697397708892822,33716.0,33716.0,12.477534294128418,12.8644437789917
-25.78596927,28.56362453,1131.2403,0.963,5G6C6H77+JC99,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 100,unclassified,road,,way,735091384.0,,,,POINT (28.56362453 -25.78596927),2.5,1.1005275249481201,11003.0,11003.0,5.380570888519287,5.075122833251953
-25.74805826,28.1744986,3591.3519,0.96,5G6C752F+QQHQ,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 60,secondary,road,,way,617338071.0,,,asphalt,POINT (28.1744986 -25.74805826),8.959555625915527,3.919375419616699,39180.0,39180.0,6.876539707183838,6.792428493499756
-25.75723959,28.15430065,436.0462,0.9511,5G6C65V3+4P3G,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Pretoria-West,unclassified,road,,way,4637881.0,,,asphalt,POINT (28.15430065 -25.75723959),8.585721969604492,3.251533269882202,32531.0,32531.0,4.868730068206787,4.753902435302734
-25.72629635,28.33602829,9005.9116,0.95,5G6C78FP+FCJ5,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 86,tertiary,road,,way,423021584.0,,,asphalt,POINT (28.33602829 -25.72629635),10.326326370239258,3.733947992324829,37350.0,37350.0,0.0,0.0
-26.5622481,28.03352994,487.7892,0.9534,5G5CC2QM+4C25,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Midvaal Ward 13,residential,road,,way,740359787.0,,,,POINT (28.03352994 -26.5622481),2.666506290435791,0.28192436695098877,2813.0,2813.0,3.679373025894165,3.5155296325683594
-28.44411874,21.23524815,916.2084,0.9552,5G33H64P+9359,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,ǁKhara Hais Local Municipality,ǁKhara Hais Ward 8,residential,road,,way,91643035.0,,,,POINT (21.23524815 -28.44411874),7.044734001159668,3.0129623413085938,30102.0,30102.0,0.3047032356262207,0.31521567702293396
-26.26173928,28.19911784,1012.7589,0.9513,5G5CP5QX+8J5H,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Klippoortje A.L.,unclassified,road,,way,28428554.0,,,asphalt,POINT (28.19911784 -26.26173928),11.668785095214844,5.295948028564453,52918.0,52918.0,0.30709078907966614,0.32931017875671387
-25.87299362,28.18191889,609.6968,0.9513,5G6C45GJ+RQ37,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Zwartkop,residential,road,,way,27661583.0,,,asphalt,POINT (28.18191889 -25.87299362),10.106435775756836,5.510311603546143,55070.0,55070.0,1.7677100896835327,1.7460880279541016
-26.72597778,27.88077271,820.3362,0.9586,5G597VFJ+J82W,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,,university,amenity,,way,147743194.0,,,,POINT (27.88077271 -26.72597778),2.5,1.088687539100647,10890.0,10890.0,11.117595672607422,11.445455551147461
-25.90613022,28.03469493,232.7658,0.9523,5G6C32VM+GVWJ,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 48,aerodrome,aeroway,,node,2309093635.0,,,,POINT (28.03469493 -25.90613022),2.5,0.05047999694943428,685.0,685.0,0.18071582913398743,0.15436068177223206
